% 1. Title: Fire Detection 
% 2. Relevant Information:
%
%	 This data is about texture and distribution of colors in images from 
%	 fire in coniferous forest taken in day.
%
%      This data set includes WRITE-NUMBER!!! instances of the class "fire" 
%      and WRITE-NUMBER!!! instances of "nofire" class, and WRITE-NUMBER!!! instances of "smoke" class 
%      The instances are described by 12 attributes.
%  
% 
% 3. Number of Instances: WRITE NUMBER!!!!!!!
% 
% 4. Number of Attributes: 11  + the class attribute
% 
% 5. For Each Attribute:
%   1. Average value of red color (numeric)
%   2. Average value of green color (numeric)
%   3. Average value of blue color (numeric)
%   4. Standard Deviation value of red color (numeric)
%   5. Standard Deviation value of green color (numeric)
%   6. Standard Deviation value of blue color (numeric)
%   7. Energy value of the picture converted to gray-scale (numeric)
%   8. Homogeneity value of the picture converted to gray-scale (numeric)
%   9. Contrast value of the picture converted to gray-scale (numeric)
%   10. Dissimilarity value of the picture converted to gray-scale (numeric)
%   11. Correlation value of the picture converted to gray-scale (numeric)
%   12. Class variable (fire, no_fire, smoke)
%
% 6. Missing Attribute Values: None
%
% 7. Class Distribution: (class value 0 as "no_fire", 1 is interpreted as "fire"
%    and value 2 as "smoke" )
%    Class Value  Number of instances
%    0            
%    1            
%    2
%
@relation fire-detection 
@attribute meanr numeric
@attribute meang numeric
@attribute meanb numeric
@attribute std-devr numeric
@attribute std-devg numeric
@attribute std-devb numeric
@attribute energy numeric
@attribute homogeneity numeric
@attribute contrast numeric
@attribute dissimilarity numeric
@attribute correlation numeric
@attribute 'class' {fire, no_fire, smoke}
@data
56.7117,51.405,47.2933,23.0869,21.9603,23.4546,0.2937,0.6643,1.3656,0.7817,0.6651,no_fire
96.0472,71.115,67.7917,12.6065,6.8194,4.6101,0.6798,0.9697,0.0607,0.0607,0.9024,smoke
138.1978,82.3767,46.1083,62.2901,45.474,28.3685,0.14,0.5475,2.4592,1.1508,0.8596,fire
202.3117,83.2417,52.9422,27.8872,14.1747,7.3609,0.4522,0.9136,0.1837,0.1746,0.9158,fire
82.17,74.5728,65.7856,19.1527,18.9374,17.0649,0.4608,0.9538,0.0924,0.0924,0.9679,smoke
106.9322,102.595,96.03,15.0124,13.0357,12.3071,0.4281,0.841,0.3571,0.3243,0.7642,no_fire
133.5283,49.8617,11.5928,71.3733,45.429,15.7402,0.2136,0.6702,1.7937,0.8265,0.8997,fire
158.4522,134.3544,111.7672,31.2644,33.6276,32.2875,0.3787,0.9206,0.1587,0.1587,0.9814,smoke
144.1111,69.1528,24.7872,60.9221,47.9301,27.603,0.1597,0.5464,3.932,1.3186,0.7818,fire
182.9728,113.6544,54.3417,48.0761,27.5091,18.5116,0.2591,0.7651,0.6599,0.5011,0.8934,fire
46.675,49.3022,35.5228,18.0355,18.1301,16.5475,0.3261,0.7138,0.8713,0.6219,0.6717,no_fire
86.2878,134.5967,39.6644,39.8213,47.0523,25.4632,0.1289,0.4789,4.3211,1.5211,0.7072,no_fire
180.2939,188.1978,194.8828,19.5205,16.2462,13.8054,0.5287,0.9444,0.1111,0.1111,0.9497,smoke
55.1544,77.9144,38.31,33.6836,36.0086,28.9691,0.1306,0.365,7.1065,2.0859,0.2769,no_fire
87.7233,93.4806,6.5222,14.2139,18.481,6.654,0.362,0.7848,0.4784,0.4384,0.7821,no_fire
102.5917,114.1261,139.92,19.1614,16.9475,19.2362,0.3624,0.8287,0.3889,0.3503,0.8375,smoke
27.8822,52.4433,15.8728,15.7204,22.3367,12.5236,0.3352,0.7637,0.6389,0.5,0.8001,no_fire
185.7983,182.4067,189.9794,14.0861,14.2022,14.2701,0.4783,0.9181,0.1638,0.1638,0.9018,smoke
92.3117,74.5006,49.965,17.7138,16.4683,15.5845,0.2985,0.6679,1.0595,0.7296,0.5437,no_fire
90.9033,44.0472,37.0706,14.2214,8.9203,9.6528,0.6403,0.9531,0.0952,0.0941,0.8668,smoke
169.7361,107.6017,81.6661,48.5388,34.5013,31.3371,0.1363,0.4182,5.2789,1.7596,0.4744,fire
128.8072,146.9689,201.0733,8.5459,5.6953,5.2682,0.6946,0.9371,0.1259,0.1259,0.7072,smoke
109.6517,45.4783,33.1733,19.7955,6.951,3.8563,0.6355,0.9612,0.0777,0.0777,0.8989,smoke
182.7589,80.7144,13.655,37.4817,48.9685,21.0664,0.4388,0.8217,0.8322,0.4331,0.9463,fire
160.4694,62.6894,51.935,63.2305,38.121,22.3018,0.2106,0.7315,1.0374,0.6145,0.9215,fire
120.4844,85.5133,53.5722,20.607,18.2089,14.5133,0.4363,0.9247,0.1616,0.1525,0.9424,smoke
148.3522,145.5722,153.4667,9.4471,10.2568,10.7916,0.5722,0.9303,0.1395,0.1395,0.8513,smoke
207.4467,160.1011,88.9956,47.135,50.1764,42.3874,0.1661,0.5151,4.8651,1.4898,0.7382,fire
215.1278,196.0233,175.5911,40.1556,45.5919,46.7053,0.2956,0.8815,0.237,0.237,0.9844,smoke
67.235,68.8783,53.6394,27.6903,26.284,25.0206,0.2318,0.5955,2.1701,1.0159,0.5704,no_fire
57.025,59.7983,61.23,8.2348,8.1788,6.1626,0.6699,0.9787,0.0425,0.0425,0.9368,smoke
136.1228,123.1267,81.4061,26.4963,20.7241,20.6943,0.2797,0.7142,0.8027,0.61,0.7866,no_fire
157.9328,136.1106,118.7939,33.8329,36.8962,37.9732,0.3063,0.8648,0.284,0.2727,0.972,smoke
156.6356,145.4944,103.1494,29.8644,25.1326,25.9745,0.231,0.6599,1.0947,0.7489,0.7892,no_fire
49.3011,60.645,49.3056,32.5591,31.3548,26.6938,0.2146,0.6242,1.7063,0.9048,0.7787,no_fire
108.5167,55.1111,32.2522,7.2149,2.5199,3.3414,0.6963,0.9787,0.0425,0.0425,0.9104,fire
166.0694,170.6272,168.3244,26.9004,28.0391,33.2986,0.3782,0.8229,0.8305,0.4291,0.8613,smoke
236.7422,149.9617,83.0094,29.9627,50.1585,25.5322,0.3056,0.8212,0.9541,0.4416,0.9286,fire
108.4483,104.13,111.3411,32.6074,32.451,33.5909,0.1515,0.449,4.0408,1.5488,0.5177,no_fire
127.4272,156.8256,39.5433,59.9064,63.7379,27.6768,0.1093,0.4752,4.2712,1.5167,0.8479,no_fire
85.6611,36.9489,14.8039,54.5645,36.4596,13.11,0.3229,0.7401,1.0629,0.6026,0.9057,fire
215.42,118.5656,32.5394,35.4224,39.0973,17.4587,0.166,0.57,2.2698,1.0805,0.7632,fire
199.5044,205.3911,179.0511,22.5445,23.3998,29.8622,0.4004,0.9316,0.1531,0.1395,0.9619,smoke
131.8011,148.92,46.9772,55.2087,57.3637,34.5519,0.1196,0.5093,5.3434,1.5335,0.7725,no_fire
24.0228,69.4694,90.6922,14.5331,23.4197,33.2038,0.4073,0.8378,0.3503,0.3288,0.8621,smoke
125.8022,68.4156,25.9994,18.7025,9.0601,6.3575,0.587,0.9626,0.0748,0.0748,0.9229,smoke
208.4372,201.6811,186.4333,24.9407,29.7762,32.8299,0.3039,0.8213,0.4133,0.3668,0.9388,smoke
187.4983,82.7717,19.6467,34.6093,28.7718,15.4902,0.2584,0.6939,1.3373,0.7296,0.7882,fire
118.0228,130.8644,45.4428,59.6714,61.4815,45.3577,0.0839,0.3148,14.1872,2.8313,0.4897,no_fire
159.6794,89.2233,52.0211,57.5246,50.8427,35.1431,0.1224,0.417,7.2761,1.9518,0.6093,fire
14.6111,42.7378,12.4272,17.8668,25.9673,15.6431,0.3048,0.6965,1.5108,0.7341,0.6467,no_fire
230.4822,130.5661,40.565,25.4311,25.7059,18.2306,0.2234,0.5973,1.5011,0.9206,0.6607,fire
91.4744,62.4722,41.1028,49.4933,31.6401,21.408,0.2281,0.6765,1.3685,0.7596,0.8477,fire
36.5561,39.49,25.3533,17.7037,17.681,18.211,0.4707,0.8177,0.924,0.4354,0.6477,no_fire
142.25,92.7533,58.1939,59.1323,45.8179,32.694,0.1246,0.4616,4.5975,1.5748,0.7313,fire
154.52,102.2461,19.2556,98.5633,74.1381,16.2128,0.1517,0.5563,7.3798,1.6417,0.8236,fire
210.565,190.1911,119.4556,24.0555,20.546,24.3861,0.2986,0.7774,0.5431,0.4615,0.8551,no_fire
161.5972,105.7322,69.3339,60.2918,44.7198,30.1137,0.1427,0.5584,2.1689,1.0884,0.8734,fire
51.0894,51.3294,41.4772,19.4595,19.8199,18.8333,0.292,0.6959,0.9615,0.6655,0.6885,no_fire
82.2506,83.6806,78.9189,15.1909,15.8217,12.9648,0.3416,0.7631,0.6003,0.4949,0.7045,no_fire
105.2467,92.7533,83.685,35.5132,31.6846,25.5948,0.1755,0.5453,2.5431,1.1655,0.6888,no_fire
33.9311,35.9244,6.5467,16.4487,18.5034,7.8478,0.3784,0.8141,0.479,0.3896,0.781,no_fire
164.8844,101.0444,61.6433,47.9473,45.8775,14.511,0.3239,0.836,0.7239,0.3861,0.9497,fire
48.5783,61.9322,81.3756,30.0184,25.9188,32.8814,0.3279,0.8535,0.4943,0.3254,0.9033,smoke
56.3617,70.3544,32.9167,9.8627,9.9606,8.6038,0.4944,0.8547,0.3056,0.2931,0.6588,no_fire
180.0556,109.4967,53.6161,40.6196,32.4408,24.4371,0.1851,0.5677,2.2046,1.0765,0.7402,fire
157.3733,106.4539,83.5039,64.7787,36.3393,49.9629,0.2184,0.663,1.6519,0.8265,0.8561,fire
147.7828,88.9328,43.16,70.9267,63.6612,40.6849,0.1119,0.4714,5.674,1.6729,0.8135,fire
61.6689,72.1267,44.2772,20.4366,20.3732,17.2863,0.2483,0.6274,1.3568,0.8442,0.5913,no_fire
73.3022,67.5017,5.6006,21.0366,25.3628,7.994,0.3674,0.7758,0.7042,0.4905,0.8319,no_fire
239.4706,210.8111,124.4572,8.3688,27.162,19.0739,0.3739,0.8997,0.2007,0.2007,0.9446,fire
178.6383,124.5628,74.5806,38.8365,41.9124,27.9525,0.1652,0.477,4.881,1.585,0.5997,fire
44.1717,80.9678,57.2933,20.8923,21.0845,17.8145,0.2379,0.6055,1.6315,0.9252,0.5328,no_fire
187.0856,166.0583,137.0722,38.2189,32.8008,24.7855,0.3276,0.9188,0.1638,0.1627,0.9816,smoke
214.4017,138.5811,102.4006,37.5024,44.6412,28.0859,0.1589,0.5824,2.2891,1.0624,0.8162,fire
185.6417,181.91,170.5478,42.2675,42.2547,40.5311,0.1864,0.652,1.6451,0.8435,0.8819,smoke
144.9489,87.5767,62.305,43.7819,21.6281,13.907,0.3752,0.742,0.9632,0.5879,0.8004,fire
159.1889,114.0767,70.32,40.2912,37.5718,22.7222,0.2637,0.841,0.3492,0.3231,0.9678,smoke
113.1533,108.855,105.0139,23.829,25.8066,25.4502,0.306,0.8507,0.3067,0.2999,0.9396,smoke
194.3883,196.8711,202.0644,10.2491,13.6583,18.1688,0.5439,0.9578,0.0845,0.0845,0.9449,smoke
177.9133,184.7039,188.235,24.8967,22.646,22.4327,0.4543,0.9371,0.1327,0.127,0.9705,smoke
199.1061,127.3189,73.1444,57.8395,62.7769,57.9149,0.2322,0.7292,1.2574,0.6451,0.9535,fire
47.7483,70.4078,39.6306,43.836,51.0406,41.378,0.1659,0.4162,9.0905,2.1626,0.5094,no_fire
214.4872,110.5561,31.1272,33.1172,34.7662,14.1385,0.1878,0.6094,1.4977,0.898,0.8096,fire
39.8394,39.9783,26.0367,21.7416,20.9825,18.9018,0.2596,0.622,1.6553,0.898,0.5426,no_fire
198.5628,121.5528,57.6544,69.7647,58.5587,46.832,0.1539,0.6078,1.8685,0.9501,0.9287,fire
203.3233,189.1772,164.5928,34.9747,35.0327,32.9882,0.4354,0.9236,0.165,0.1548,0.9821,smoke
171.7694,104.3456,72.5283,57.3138,79.8683,55.8855,0.2746,0.795,0.9512,0.4943,0.9764,fire
201.7772,120.4239,54.7144,40.4529,36.2887,27.957,0.1539,0.5029,2.9683,1.3016,0.7049,fire
119.8189,53.06,20.1311,61.6643,41.1879,21.7241,0.1576,0.5254,3.2154,1.2902,0.7786,fire
19.175,26.1706,24.23,6.3481,5.6853,5.0856,0.7904,0.9444,0.1111,0.1111,0.6438,no_fire
84.2194,102.8283,131.8106,14.2157,16.2741,19.1985,0.8358,0.9297,0.3832,0.178,0.8051,smoke
115.9561,56.6217,35.2911,76.0891,50.3437,29.7749,0.1801,0.5532,3.3622,1.2511,0.8502,fire
178.0322,100.1333,66.6983,36.3588,15.4305,21.2241,0.4036,0.8192,0.4093,0.3696,0.8268,fire
171.1261,133.5117,148.2217,37.7874,39.2611,32.3464,0.2101,0.5842,2.7988,1.1264,0.7607,smoke
84.0522,113.1739,34.8661,40.4804,39.2675,21.5299,0.1932,0.6425,1.7894,0.8783,0.8399,no_fire
53.6822,57.6672,41.9917,27.7265,29.0853,30.9376,0.2728,0.6977,1.148,0.6899,0.8271,no_fire
185.8039,121.7994,51.8861,38.1386,26.0632,31.333,0.3297,0.7973,0.6049,0.4382,0.8621,fire
131.1944,46.4622,6.7339,59.4029,35.1408,7.2919,0.2137,0.6732,1.5782,0.7925,0.8566,fire
126.2461,135.7139,139.0006,21.1826,23.054,29.2586,0.3049,0.7297,0.8838,0.5969,0.7884,smoke
219.5061,206.7844,182.1739,9.5221,12.0179,17.8786,0.6185,0.9544,0.0913,0.0913,0.9131,smoke
197.1361,110.5039,61.0639,29.872,27.3496,20.3483,0.2584,0.6911,1.3271,0.7307,0.7622,fire
124.6094,112.3489,125.2622,30.9768,31.1135,33.3504,0.2475,0.77,0.585,0.4807,0.9227,smoke
227.5311,157.9556,94.5117,24.7326,32.4995,10.0147,0.3783,0.8991,0.2058,0.2024,0.9675,fire
133.1878,119.1867,115.4083,34.3416,37.2825,35.6524,0.2683,0.8454,0.335,0.3135,0.9671,smoke
185.6022,154.9339,47.4906,76.4185,68.6811,54.9183,0.1589,0.6018,3.5471,1.1412,0.8916,fire
88.1133,61.5283,36.0839,35.1554,36.6694,38.5342,0.2441,0.7,0.9116,0.6508,0.9132,no_fire
105.6456,70.1572,39.2772,50.4493,25.4364,22.3467,0.2404,0.6136,1.9864,0.958,0.6822,fire
87.2622,49.3117,16.3294,35.6686,23.6471,15.4742,0.2509,0.7045,0.9172,0.6451,0.8213,no_fire
77.4156,78.0728,62.3333,29.7879,30.7977,36.5495,0.2232,0.6256,1.5295,0.8753,0.8022,no_fire
173.3961,154.9878,127.0683,18.9934,17.9719,13.9359,0.4551,0.951,0.0981,0.0981,0.9613,smoke
167.5256,96.1117,24.3311,61.6533,33.1961,13.9957,0.3252,0.726,1.0374,0.6281,0.8962,fire
144.6078,70.0906,27.1367,65.8071,56.1504,30.345,0.1319,0.4867,4.6905,1.5374,0.8028,fire
197.8833,215.2539,231.1167,12.8773,9.632,8.9741,0.7152,0.9804,0.0391,0.0391,0.9545,smoke
112.9678,92.1533,75.8928,38.6194,28.8082,26.906,0.1729,0.5092,2.9779,1.2885,0.5876,no_fire
154.2256,111.8778,97.3133,80.7676,65.1432,37.5242,0.2268,0.8128,1.3413,0.5023,0.9601,fire
144.9689,77.2517,26.3178,75.8422,49.3959,21.1433,0.1743,0.6003,2.3503,1.0374,0.8881,fire
99.6267,95.7372,61.5761,16.2445,17.6676,19.4738,0.3673,0.8167,0.4048,0.373,0.8371,no_fire
135.1833,58.2578,16.3228,73.8388,42.5146,13.0016,0.1692,0.6117,1.9082,0.9524,0.883,fire
37.2078,38.6333,37.4222,15.15,11.9986,12.9128,0.3921,0.7206,0.8379,0.602,0.3847,no_fire
87.6761,102.3122,134.1494,18.2366,18.5395,18.9105,0.4505,0.9515,0.0969,0.0969,0.9672,smoke
51.2983,53.0728,27.3778,39.9806,40.4085,26.7137,0.2385,0.5821,2.8616,1.1373,0.7575,no_fire
237.2883,166.6517,68.1561,23.0072,67.8374,25.2904,0.2503,0.7723,0.8078,0.513,0.9638,fire
60.5494,48.8261,43.9933,10.2143,6.9588,6.7947,0.5873,0.869,0.2755,0.2642,0.5277,no_fire
139.6644,151.2006,159.4883,20.6218,17.2209,12.1746,0.4808,0.9393,0.3333,0.1542,0.8713,smoke
115.1389,118.3044,124.9011,1.8042,1.9387,1.7945,1.0,1.0,0.0,0.0,1.0,smoke
109.1989,41.175,7.2483,82.6625,42.6687,7.7643,0.2953,0.6525,2.5556,0.9569,0.8503,fire
182.2194,179.2278,169.7633,35.7788,39.6582,43.9975,0.2579,0.8568,0.3866,0.3027,0.9671,smoke
69.0833,68.7389,57.8239,25.882,24.364,22.9937,0.2513,0.7341,0.7251,0.5641,0.8491,no_fire
127.2061,133.1372,150.3839,25.0335,27.4094,33.1818,0.3524,0.8278,0.8118,0.415,0.8589,smoke
125.1161,124.5967,129.5306,25.6112,25.1385,28.7681,0.2783,0.7772,0.6876,0.4847,0.8572,smoke
79.4672,76.115,35.0028,39.7419,36.9848,26.9169,0.1472,0.4887,3.7262,1.4144,0.6389,no_fire
193.1944,86.6328,19.2056,31.0747,44.117,14.7762,0.3233,0.6964,1.3906,0.7307,0.8785,fire
138.765,143.5939,148.3156,17.8655,17.2981,16.7123,0.3816,0.8667,0.2789,0.2687,0.8887,smoke
228.515,230.2128,231.0183,8.2433,5.6839,4.7565,0.8074,0.9626,0.0748,0.0748,0.7765,smoke
189.3322,193.505,202.6222,31.6781,32.1239,30.984,0.2788,0.8434,0.3554,0.3203,0.955,smoke
197.9644,136.8261,111.8761,61.5944,54.2727,30.0306,0.2482,0.89,0.2806,0.2296,0.9867,fire
83.6411,81.6333,27.3133,20.5195,21.0747,19.6122,0.3911,0.7559,1.0091,0.5624,0.7025,no_fire
119.8372,62.1861,6.615,39.6903,23.275,9.1853,0.3454,0.849,0.6117,0.352,0.877,fire
207.9378,147.5928,74.1144,44.4382,66.7549,55.0538,0.1285,0.5626,3.4989,1.2392,0.8748,fire
127.0272,86.3983,66.2733,52.4624,36.3382,41.0631,0.1708,0.5951,1.7551,0.9603,0.8321,fire
103.4528,95.905,75.7356,29.7345,27.6167,19.8762,0.1923,0.5798,1.9093,1.0125,0.6839,no_fire
136.0639,199.0483,65.6222,44.9225,41.1201,32.8746,0.13,0.4422,5.5766,1.732,0.5712,no_fire
176.7706,166.8161,171.4467,9.0893,7.4612,7.7686,0.6285,0.9425,0.1151,0.1151,0.8333,smoke
155.6311,150.28,146.7483,7.3913,8.0828,8.5118,0.8089,0.9864,0.0272,0.0272,0.9327,smoke
26.3844,26.6144,24.0222,20.0154,18.3648,13.2951,0.3627,0.7526,0.9206,0.5624,0.6682,no_fire
103.7172,119.2894,128.6106,18.2921,21.2253,16.54,0.3963,0.9204,0.1593,0.1593,0.9519,smoke
112.7194,99.8594,70.05,28.5951,27.8458,27.4119,0.1934,0.5723,2.6525,1.1196,0.5818,no_fire
62.9139,65.5306,52.3261,11.0405,10.4704,12.004,0.4413,0.8093,0.4127,0.3866,0.6012,no_fire
52.3711,49.2089,28.0383,37.5357,29.9061,19.363,0.2007,0.5753,2.4615,1.0918,0.6617,no_fire
212.2244,94.9478,23.2378,35.8085,40.2002,19.5131,0.2079,0.7419,0.6848,0.5442,0.9382,fire
78.2922,86.7267,99.4294,28.0086,29.6325,34.7808,0.3234,0.8142,0.4858,0.3906,0.9279,smoke
167.5811,157.4672,146.2406,23.773,23.7846,25.409,0.3507,0.8859,0.2336,0.229,0.9475,smoke
37.3356,37.3317,31.7761,19.4562,18.8137,17.965,0.295,0.6383,1.3231,0.822,0.542,no_fire
168.6178,100.5611,43.6617,55.4471,49.1418,26.3453,0.1468,0.5336,2.4331,1.1723,0.8603,fire
108.5161,128.4556,151.6444,11.4245,13.4858,16.0126,0.5476,0.9393,0.1213,0.1213,0.9184,smoke
104.7078,81.0067,60.09,30.7469,24.034,17.1201,0.4152,0.9134,0.1786,0.174,0.9637,smoke
107.3267,125.3467,141.2922,14.3894,14.7835,14.4425,0.5222,0.9209,0.4717,0.2041,0.7138,smoke
139.3956,116.8506,72.4128,5.3688,6.3121,6.6578,0.7739,0.96,0.0799,0.0799,0.7905,smoke
208.6089,111.7206,38.6706,33.4343,59.8882,20.6346,0.3073,0.745,1.4246,0.648,0.9286,fire
152.3567,147.7678,133.5244,28.462,22.254,16.7452,0.4535,0.9079,0.2115,0.1888,0.95,smoke
129.6311,37.1483,40.4794,61.1966,29.0905,16.9674,0.3025,0.7667,0.8345,0.5261,0.8906,fire
166.4828,168.9022,162.2772,14.7204,14.5046,13.5215,0.4953,0.9394,0.1321,0.123,0.9278,smoke
156.6006,106.9811,69.8844,52.1391,40.8365,21.873,0.2541,0.7669,1.1276,0.5663,0.9146,fire
99.3222,111.4122,62.1633,30.486,31.5484,26.4467,0.1606,0.4654,4.1716,1.5232,0.4444,no_fire
216.8556,110.8872,45.8144,36.0873,35.3306,18.6594,0.2172,0.657,1.381,0.7959,0.8371,fire
149.6644,121.1244,125.9306,67.6774,49.944,47.1284,0.239,0.8219,0.4785,0.3764,0.9781,smoke
36.2072,32.6506,30.6961,17.8264,15.5217,14.779,0.3632,0.8066,0.4875,0.4036,0.7595,no_fire
116.4517,94.2717,99.7317,25.442,8.7398,6.9887,0.6435,0.9538,0.0924,0.0924,0.9167,smoke
175.4606,74.6106,20.2439,38.2606,24.4957,13.6032,0.2587,0.7503,0.6627,0.5266,0.8755,fire
145.3711,141.4806,151.3017,9.1612,10.5226,14.343,0.6088,0.978,0.0454,0.0442,0.9561,smoke
128.5239,127.2033,138.4933,41.1598,42.0059,43.3557,0.1411,0.4247,5.8124,1.809,0.5814,no_fire
43.3444,38.8206,16.7428,7.0595,7.4945,6.1243,0.7292,0.9426,0.1162,0.1151,0.7471,no_fire
37.3794,39.3033,28.515,15.1865,16.0871,14.3656,0.3278,0.7257,0.754,0.5828,0.6398,no_fire
108.645,79.0294,76.0783,10.8812,10.8025,11.8373,0.6398,0.9484,0.1032,0.1032,0.9007,smoke
130.6806,63.9261,11.3756,96.7104,68.1487,16.831,0.2364,0.5163,7.7336,1.7596,0.7844,fire
8.4989,22.4033,44.9811,7.3565,12.4414,15.7174,0.4787,0.8707,0.2749,0.2613,0.7868,no_fire
70.2033,77.8328,62.3206,28.8991,32.8594,42.2039,0.3496,0.8048,0.4898,0.407,0.9428,no_fire
160.7956,67.0222,39.4817,72.5301,57.4269,36.4906,0.1813,0.5962,2.9297,1.1032,0.889,fire
217.8767,114.3672,12.9028,34.9406,32.4824,12.4438,0.2735,0.8092,0.4427,0.3917,0.9355,fire
181.1406,123.4839,68.8011,31.541,37.2144,30.6068,0.3054,0.7596,1.0278,0.5675,0.885,fire
165.645,101.4994,54.27,73.7747,54.3584,30.5397,0.136,0.5196,4.0958,1.4065,0.8325,fire
138.3917,101.4961,64.0878,80.7798,60.6826,20.3962,0.24,0.7087,1.0459,0.657,0.9636,fire
29.4639,31.5117,16.1344,22.3571,23.8844,16.1117,0.3181,0.6952,1.1423,0.6956,0.7058,no_fire
57.0639,56.525,43.675,19.0096,17.8896,17.1489,0.2699,0.6377,1.2302,0.8084,0.5454,no_fire
55.2478,42.5811,36.3167,8.326,6.5184,5.9817,0.5762,0.881,0.2381,0.2381,0.5856,no_fire
174.0178,161.1439,125.8183,18.4609,17.6599,16.7537,0.4669,0.9674,0.0652,0.0652,0.9755,smoke
202.2783,218.155,225.9972,29.8566,26.0149,22.5066,0.3957,0.9442,0.1117,0.1117,0.9799,smoke
174.7606,131.6094,75.3211,43.3126,30.0241,26.7931,0.2055,0.6745,1.2029,0.7404,0.8556,no_fire
144.6061,61.1194,25.8283,49.4348,40.5728,25.9792,0.1535,0.5056,4.9864,1.5283,0.6086,fire
155.8094,124.1167,129.8533,20.4987,28.0169,32.4628,0.398,0.9204,0.1661,0.1604,0.971,smoke
169.5939,94.9078,72.0506,57.7078,24.4579,28.7274,0.3561,0.8785,0.2647,0.2466,0.9302,fire
205.7306,108.9406,61.6578,15.046,15.45,11.5849,0.6593,0.9121,0.2783,0.1922,0.8367,fire
132.2783,68.8633,45.7922,44.7258,26.3523,17.9071,0.3502,0.7712,0.8753,0.5227,0.8397,fire
110.7261,135.9128,158.9306,11.5761,11.0574,9.7432,0.5027,0.9108,0.1865,0.1797,0.8395,smoke
131.2578,143.1089,148.9539,11.9781,18.9126,25.9513,0.5258,0.928,0.2251,0.157,0.9036,smoke
77.4428,66.7278,26.9156,32.806,20.4652,16.401,0.2904,0.7122,0.9864,0.6417,0.7274,no_fire
177.9794,161.7333,152.7528,42.2462,30.1485,21.2974,0.1859,0.5959,1.9116,0.9841,0.7433,fire
126.595,74.3917,58.0978,73.2501,25.9758,14.0587,0.304,0.773,0.7766,0.5057,0.9067,fire
87.9206,105.5139,117.2633,16.9067,16.4995,17.6584,0.4164,0.8608,0.3152,0.2846,0.8564,smoke
95.0428,78.01,55.3544,29.0881,26.3477,21.1671,0.2058,0.601,1.7092,0.9427,0.6914,no_fire
134.645,144.5306,154.0511,22.5232,28.376,35.2375,0.3327,0.8857,0.2568,0.233,0.9567,smoke
54.415,49.6256,40.0894,16.0645,13.2141,14.3464,0.3994,0.7942,0.5669,0.4365,0.65,no_fire
130.0667,108.535,41.8978,42.6866,42.2377,33.7092,0.1346,0.4802,3.5845,1.4246,0.7261,no_fire
132.6561,113.5178,59.3361,37.9927,36.9948,32.7084,0.1337,0.3933,6.2364,1.9348,0.4134,no_fire
174.2128,87.8439,61.5344,48.6602,38.7723,16.071,0.2805,0.8088,0.5873,0.4161,0.9489,fire
175.1733,80.3033,54.2194,68.7961,42.777,24.1793,0.1992,0.7226,1.0385,0.6315,0.9379,fire
85.4717,87.4533,88.64,24.616,24.9116,25.9172,0.3297,0.8879,0.2256,0.2245,0.9544,smoke
75.2183,86.8083,76.5089,12.6007,13.6546,11.5932,0.3515,0.7264,0.7024,0.5731,0.528,no_fire
44.0544,43.665,35.9533,11.1592,11.5412,12.1478,0.3997,0.7481,0.6032,0.5204,0.4762,no_fire
95.985,95.9028,77.2689,66.9223,64.1265,64.3513,0.1044,0.3779,10.0329,2.3141,0.6908,no_fire
99.635,41.2122,12.9644,68.7499,56.4226,18.5441,0.334,0.6716,4.6531,1.1259,0.8146,fire
159.0839,41.7672,45.1339,61.0138,19.1891,10.0712,0.3707,0.83,0.3889,0.3481,0.9009,fire
185.785,186.7139,166.6622,56.6015,56.1589,55.8539,0.3709,0.829,1.0862,0.4524,0.957,smoke
117.0278,142.8467,198.2333,6.3913,3.8745,4.0383,0.6865,0.9314,0.1372,0.1372,0.6676,smoke
238.0006,198.7822,148.6211,22.3436,24.7648,25.3204,0.4799,0.8728,0.3396,0.2681,0.9233,smoke
176.9289,119.0606,69.0822,53.6465,33.3239,15.7538,0.2261,0.6936,1.2262,0.7126,0.8699,fire
46.0639,83.295,56.3411,23.5865,23.1623,20.2813,0.2094,0.5661,1.8759,1.0323,0.564,no_fire
165.8983,168.2472,168.4067,59.8619,58.8057,56.9402,0.1891,0.7311,2.0748,0.7211,0.9228,smoke
157.5,143.8267,127.1994,10.5618,12.2523,14.3009,0.6132,0.9728,0.0544,0.0544,0.9528,smoke
170.4733,122.7083,152.485,12.5444,6.4208,9.4483,0.7767,0.9762,0.0476,0.0476,0.8841,smoke
151.8367,128.6528,93.4161,16.3137,18.0433,15.4744,0.3249,0.734,0.7863,0.5743,0.6868,no_fire
115.2928,103.4106,129.2744,7.8276,7.1409,8.1131,0.7609,0.9739,0.0522,0.0522,0.8709,smoke
79.9011,84.87,99.4344,20.1336,13.1605,9.8522,0.5437,0.9722,0.0556,0.0556,0.9684,smoke
160.5828,127.9394,57.7972,41.675,37.4264,31.093,0.1497,0.4835,3.2948,1.3798,0.699,no_fire
90.6528,85.2144,79.8394,25.684,24.3077,22.3899,0.3427,0.887,0.2693,0.233,0.9447,smoke
173.1456,171.4961,165.4817,32.1849,31.7613,30.0091,0.2354,0.745,0.7534,0.5505,0.9053,smoke
154.7528,125.0411,91.565,16.6117,16.7013,15.2458,0.457,0.9456,0.1088,0.1088,0.9496,smoke
